  SP74632","Las desagregaciones del INPC solo tienen valor informativo.
  SP74633","Las desagregaciones del INPC solo tienen valor informativo.
  SP66536","Las desagregaciones del INPC solo tienen valor informativo.
  SP74634","Las desagregaciones del INPC solo tienen valor informativo.
  SP74635","Las desagregaciones del INPC solo tienen valor informativo.
  SP66538","Las desagregaciones del INPC solo tienen valor informativo.
  SP56384","Las desagregaciones del INPC solo tienen valor informativo.
  SP74636","Las desagregaciones del INPC solo tienen valor informativo.
  SP74637","Las desagregaciones del INPC solo tienen valor informativo.
  SP56378","Las desagregaciones del INPC solo tienen valor informativo.
  SP56379","Las desagregaciones del INPC solo tienen valor informativo.
  SP56380","Las desagregaciones del INPC solo tienen valor informativo.
  SP74638","Las desagregaciones del INPC solo tienen valor informativo.
  SP56382","Las desagregaciones del INPC solo tienen valor informativo.
  SP74639"
"2Q Feb 2017","94.261223631228","94.793310262091","94.151476036765","93.287604605272","94.890154895742","95.355489000649","96.458440349330","95.166360159603","94.282626184379","92.720726859638","90.703184864387","83.825220115528","95.003352490796","93.907862486513","94.405051281905","92.899921450037"
"1Q Mar 2017","94.591772342088","95.089350198367","94.563210014703","93.629768122182","95.361377157390","95.550193221521","96.585922390350","95.177153209930","94.603316532088","93.152748611020","91.977359757248","87.210670980081","94.957537980498","93.844355520350","94.192946732017","93.137663433928"
"2Q Mar 2017","94.852455075425","95.363688463487","94.843478874975","93.925382973946","95.628523972942","95.819336913989","96.676292227690","95.177153209930","95.139313149622","93.374546101234","93.000194843984","89.628562967504","95.108170498515","93.594816963275","93.784195550828","93.210893488699"
"1Q Abr 2017","94.709718132099","95.615693686253","95.160668887705","94.298089366630","95.898243060420","96.014247171197","96.758750191922","95.177594689524","95.509884058904","92.087745098132","93.489306811168","89.921754703271","95.719773619368","91.263056518335","90.147392210903","93.524820759560"
"2Q Abr 2017","94.968147124226","95.693963957461","95.390953351791","94.459669776173","96.187274961700","95.959369124963","96.869886070876","95.194703274858","95.262374093779","92.867577905494","94.952643282510","93.153198547454","96.077672891980","91.640711055023","90.425390359130","94.104506726547"
"1Q May 2017","94.647364625278","95.838898740890","95.635880605493","94.699030862470","96.436961731740","96.016721104881","96.944324785641","95.223177689647","95.311150812469","91.200498881197","95.174963342171","93.197901522325","96.411040807429","88.861896576819","85.562680723951","95.550331789889"
"2Q May 2017","94.803624015866","95.997310245624","95.829280159851","94.917990155019","96.608505674666","96.144486787492","97.084438741912","95.251391772021","95.457115637895","91.349194709691","95.539636940188","93.837577378723","96.603780431980","88.883509595945","85.593056540314","95.554180163049"
"1Q Jun 2017","94.947112206262","96.161447165261","95.999811123252","95.165037513139","96.713609028072","96.303023202548","97.169458924170","95.277569821475","95.732110648931","91.433995147138","95.569457625930","93.846885675307","96.646425654466","89.000660498619","85.752022590369","95.586560042312"
"2Q Jun 2017","94.979415830278","96.258657501245","96.070985916929","95.338356466082","96.697442432416","96.423037913559","97.268953081094","95.324006143844","95.895990947384","91.279329139010","95.952441708555","94.501809565480","96.859390436429","88.529637468366","84.999248561742","95.686725252858"
"1Q Jul 2017","95.203287457179","96.436880023038","96.107184993197","95.551835170074","96.582053311178","96.725657917215","97.362527158935","95.389565721066","96.486571848728","91.632404022564","97.120371014154","97.090710485320","97.138915053011","88.403246389150","84.752513022408","95.804306123678"
"2Q Jul 2017","95.442935272552","96.498659733347","96.188949782500","95.718133749812","96.591534978791","96.769932816968","97.453054405882","95.445298474517","96.479844394540","92.387591081565","99.165532553535","101.979333676061","97.406317882301","88.399403565810","84.670423212982","95.959091871364"
"1Q Ago 2017","95.737424124046","96.690482959089","96.579391482146","95.965223138861","97.104554318298","96.787787315825","97.548646680744","96.432517101511","96.117386479202","92.979721765625","100.023615809366","103.654037067707","97.753842622716","88.835045922070","85.196259949509","96.211884939946"
"2Q Ago 2017","95.849359937496","96.734870184168","96.625842357022","96.017664907689","97.145882501804","96.830367002344","97.672726918790","96.725975238178","95.998568078276","93.288359394028","100.306910337406","104.316814561556","97.799880865757","89.158595605612","85.586434863990","96.400366607199"
"1Q Sep 2017","96.176152413006","97.003263848258","96.865895169390","96.132888747212","97.492674025360","97.123584248056","97.736148657071","98.867314510257","95.954498847341","93.783864753619","100.580041221348","104.624334480555","98.051511404639","89.784947640555","86.503536031150","96.437288662123"
"2Q Sep 2017","96.010126810505","96.967979188179","96.976159288384","96.182140639288","97.655108456395","96.960814287639","97.810045813395","98.867314510257","95.498466335524","93.239342181040","99.625519850039","102.501856671972","97.827207276995","89.481671189232","87.240696025247","94.024755930371"
"1Q Oct 2017","96.604363242983","97.169275720968","97.104143713442","96.334658142307","97.762115146392","97.226324454741","97.906370507855","98.872822885726","96.018158274401","94.970339955084","98.114680342623","98.951265688405","97.591639392025","93.120188381651","91.104421994500","97.206711812247"
"2Q Oct 2017","96.791423763447","97.291692474969","97.155721814577","96.384080764658","97.815536353595","97.410788358801","98.017088049834","98.872822885726","96.335472765821","95.344783805774","98.324829463740","99.794678073556","97.405866421827","93.591304384519","91.806454047777","97.209696261454"
"1Q Nov 2017","97.677144059138","97.563557307025","97.471971479108","96.634280886502","98.188263636258","97.643776783084","98.105853559387","98.872822885726","96.788658381948","98.007817033838","99.386410680592","102.267116328150","97.585366677153","97.196643022695","97.115715982083","97.360704815676"
"2Q Nov 2017","97.712452671435","97.566926777671","97.439969419510","96.868494563818","97.928625924286","97.678127964291","98.223362857540","98.872822885653","96.748349633605","98.133605589987","99.333942265550","102.194762262520","97.545330956025","97.427319210300","97.452524187122","97.376221658067"
"1Q Dic 2017","98.137658513132","97.981635207153","97.703505797549","97.111439321614","98.209769777313","98.225247084582","98.294443892885","98.872822885653","97.953470811136","98.588790213799","99.912956984105","103.278515565295","97.808778410235","97.809641352222","97.884111385327","97.658669723231"
"2Q Dic 2017","98.408107458381","97.966388761817","97.838230403614","97.396581128201","98.215875700023","98.078641897168","98.389561169810","98.872822885653","97.513428921483","99.687538945374","102.409835752352","108.460205774559","98.627088057677","98.085720726015","98.184062905143","97.886353566470"
"1Q Ene 2018","98.642496544263","98.131934167517","98.245677087559","97.941815168236","98.505503223388","98.032307427839","98.522843818923","99.061566436266","97.209938876126","100.119801062966","101.376279682615","104.872333253918","99.190514425482","99.380480376157","99.837584726647","98.453801743967"
"2Q Ene 2018","98.947502854739","98.372093852464","98.387300483596","98.316708582935","98.447662179387","98.358774455766","98.677294215383","99.562605011283","97.658747808071","100.613157839477","101.005779945860","102.773392986785","99.900651808046","100.382136283831","101.011777855691","99.105676346450"
"1Q Feb 2018","99.150339563676","98.664941111204","98.760291865260","98.567543897868","98.925106724786","98.581423959171","98.805261194057","99.736739410368","97.993573608076","100.555265551588","99.739690850984","98.259764875470","100.664954355781","101.035155331187","101.879605100427","99.323218972991"
"2Q Feb 2018","99.193160646673","98.798434926758","98.928313008477","98.665081346065","99.153397039425","98.684675495987","98.900004278239","99.780475826782","98.124007190711","100.336177250063","98.806890991422","94.769623632281","101.331028149800","101.236019833605","102.133333609919","99.416913316632"
"1Q Mar 2018","99.485395756957","99.031024391615","99.074381367269","98.766532441136","99.337616711297","98.993048277339","99.022271809184","99.780475826782","98.718917503102","100.801436584052","99.359313516878","95.410124793158","101.828383092053","101.649991744458","102.695942923420","99.529555553439"
"2Q Mar 2018","99.498166957149","99.083689925018","99.115673124153","98.820479355332","99.368087301065","99.055676033234","99.142659863205","99.780475826782","98.741708109630","100.698571352583","99.939970416333","97.027864585969","101.760646106534","101.144937376320","101.912588107301","99.588694193240"
"1Q Abr 2018","99.154095799026","99.153601659644","99.387131612944","98.971420366798","99.742597829093","98.949054177923","99.240024517249","99.785872975134","98.391086240351","99.155012799494","99.484486048521","96.125520986993","101.584542292411","98.961148467099","98.592665670672","99.708166371186"
"2Q Abr 2018","99.156349540237","99.252810979469","99.460709960567","99.030796403191","99.828320283600","99.070713512021","99.351529324264","99.795319255738","98.557955890902","98.879139324996","98.829259393848","94.401245562822","101.597694886160","98.908489020568","98.445794983346","99.846499514351"
"1Q May 2018","98.867870665304","99.379218794608","99.522419208457","99.216801920680","99.783746324006","99.253790413340","99.443389770600","99.810535673567","98.886657658310","97.389459120657","98.149051730517","92.890688560969","101.436629363684","96.942509589468","95.487719662734","99.891776508524"
"2Q May 2018","99.121040927940","99.537004437793","99.743414030497","99.371358851938","100.061550832825","99.356211516712","99.563095251399","99.848459547052","98.991345016606","97.916696723798","98.042340333580","92.517770919296","101.496352590583","97.842767157204","96.842579688457","99.870427481378"
"1Q Jun 2018","99.254011659355","99.616211270444","99.738685773651","99.450131920181","99.985422294213","99.508936589680","99.658662435574","99.870185113847","99.243325530613","98.207467947303","97.353466113887","91.660763006866","100.912597121635","98.709968516974","98.125465029814","99.894920905691"
"2Q Jun 2018","99.498918204219","99.760442747532","99.783804566026","99.611047415671","99.931525685282","99.739980271218","99.829492149139","99.898177992905","99.599100157083","98.742288615860","98.204473789045","94.057111957065","100.797443037475","99.058742569788","98.617040317470","99.954196832215"
"1Q Jul 2018","99.818949456097","99.948583892339","99.970331741670","99.902744326503","100.028124363193","99.929535081980","99.906270053341","99.977218881049","99.938617496227","99.443559711519","99.290362851330","97.745802774141","100.256036198484","99.533701800860","99.299801523844","100.007883218196"
"2Q Jul 2018","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000","100.000000000000"
"1Q Ago 2018","100.343000000000","100.175428094600","100.299362903500","100.270442104800","100.329677106900","100.041616567800","100.047329349800","101.347010838200","99.762947366100","100.862428944000","100.893263482900","102.795500502700","99.348088080300","100.840287587900","101.133283278700","100.155474450200"
"2Q Ago 2018","100.641000000000","100.265258974000","100.443067082800","100.454286697400","100.431306906900","100.073280830600","100.176446222600","101.508798976600","99.679568216600","101.801187044300","102.183165501800","104.885803551800","99.987829277400","101.526899788200","102.028350686000","100.354868343900"
"1Q Sep 2018","100.865000000000","100.454717304500","100.658056322100","100.639200028500","100.677821112400","100.235173621400","100.288370131000","103.498529466800","99.503476458300","102.132303868000","101.811712897700","103.543795735700","100.404752688000","102.362510613600","103.220015011600","100.358282238400"
"2Q Sep 2018","100.970000000000","100.634828833400","100.848399762300","100.903101137600","100.791062873400","100.404237828800","100.385495574800","103.510033677200","99.770351866100","102.004296310600","100.831921640700","101.771720287400","100.068528994500","102.846143344500","103.879326406200","100.431304640600"
"1Q Oct 2018","101.372000000000","100.805389841000","100.987827859800","101.017594556200","100.956627003300","100.608412816800","100.459178311100","103.510033677200","100.134846113700","103.121891280100","100.334966689600","101.004733840100","99.790918962700","105.123098112900","107.088878224200","100.528518437800"
"2Q Oct 2018","101.509000000000","100.907821549800","101.000253284500","101.037834963400","100.960860919300","100.808023666800","100.539187032800","103.510033677200","100.484010863900","103.368269658700","100.886186124200","101.833276165000","100.116870723500","105.150579286200","107.095669198700","100.604358411000"
"1Q Nov 2018","102.132000000000","101.101445653700","101.240159968500","101.307772891300","101.169289453400","100.951676800100","100.663580706500","103.510033677200","100.675111611900","105.318272693700","102.301559830200","104.605181507300","100.430342145400","107.484483582800","110.406088903800","100.655872209100"
"2Q Nov 2018","102.473000000000","101.119440067300","101.281015794100","101.465855321100","101.087270693800","100.944987910800","100.777284856200","103.510033677200","100.558580000300","106.657092674200","105.918123029200","112.166962548000","100.842229216500","107.187724578500","109.971105510000","100.682182385800"
"1Q Dic 2018","103.049000000000","101.545877637600","101.564609619000","101.782684981300","101.336027380100","101.525652851400","100.872609725500","103.510033677200","101.698072142400","107.693416494400","108.630304903600","117.519636063800","101.409556011100","107.020665070600","109.704719656300","100.747276416700"
"2Q Dic 2018","102.992000000000","101.619072361700","101.641171789500","101.925719352900","101.342914717300","101.595211767500","100.959556059600","103.510033677200","101.766544662000","107.235153630700","107.979459442300","115.821229640700","101.609637860100","106.700689985400","109.156104029500","100.961698428800"
"1Q Ene 2019","103.105000000000","101.702073656700","101.861245036700","102.250363144900","101.453379208000","101.530217456200","101.087650979100","103.729516149100","101.468022446400","107.440801728800","109.359842471400","118.901174296100","101.609477459100","106.062796217000","107.869326775600","101.840427428700"
"2Q Ene 2019","103.112000000000","101.867517527900","101.966570363600","102.438933673900","101.471448577100","101.760570889500","101.227153079300","104.191392875100","101.731696229500","106.957608288000","108.012209693200","116.208821421200","101.354152524400","106.200330697700","107.765435199300","102.542242343300"
"1Q Feb 2019","103.009000000000","102.128064392300","102.310315879800","102.751467127500","101.847909953800","101.931288764600","101.355696348300","104.572301281900","101.896359969500","105.731033349600","105.008942745300","109.032376369200","101.740732419800","106.249544921900","107.751401440500","102.739284849900"
"2Q Feb 2019","103.150000000000","102.320280936900","102.523075939100","103.045234312300","101.975759962100","102.101324623500","101.521316868500","104.606117949200","102.098915294600","105.713144357400","103.064059109500","104.602968871200","101.814012198500","107.615372898900","109.669813677100","102.813568368900"
"1Q Mar 2019","103.415000000000","102.503359507900","102.716397236900","103.233380596700","102.174505605700","102.273344195400","101.656113872000","104.606861444100","102.340350251900","106.234043754600","103.134700978800","105.155525578800","101.493197615900","108.459588701600","110.850572463700","102.871188791800"
"2Q Mar 2019","103.537000000000","102.648921093400","102.817380099600","103.354031236100","102.254873097800","102.467037109300","101.824304210500","104.606861444100","102.597599118700","106.281036174800","103.543064025900","105.856793296600","101.663636005000","108.247091729800","110.439006425700","103.123972082000"
"1Q Abr 2019","103.501000000000","103.055749275900","103.103858164300","103.615285870200","102.567789858500","103.003806453200","101.994402990800","104.615212752200","103.575359451300","104.876509879000","103.344949817700","104.700667476200","102.243708722700","105.976277152900","107.153462783700","103.224864041200"
"2Q Abr 2019","103.562000000000","103.030819385200","103.176409853500","103.795562599000","102.527426313000","102.873626397800","102.114068560600","104.624462516400","103.190921680800","105.202183656100","104.422121531300","105.248820987200","103.750598660400","105.762322835900","106.795135366400","103.348350167600"
"1Q May 2019","103.250000000000","103.125319148600","103.306282499000","104.006139636500","102.572706226900","102.929934313400","102.263568586900","104.666196285900","103.166342779500","103.636690385900","104.645199086700","104.562049514800","104.712740971300","102.912510582200","102.665823139800","103.489088350000"
"2Q May 2019","103.216000000000","103.299177365300","103.565695001300","104.274972298800","102.822244705600","103.011420179700","102.383431191900","104.693714468200","103.224569733800","102.957938465000","103.473818500200","101.726640420400","104.893040481800","102.587500508200","102.181145721500","103.537265658900"
"1Q Jun 2019","103.225000000000","103.469492363500","103.671760115100","104.441764460500","102.864656940800","103.251105318700","102.510374364300","104.714382769300","103.611695845300","102.468912503400","103.020821151000","100.321542071300","105.213428904500","102.072603482200","101.405152616900","103.632623426400"
"2Q Jun 2019","103.373000000000","103.581631098300","103.678131735300","104.585586595000","102.726955677200","103.477440050800","102.652041849100","104.759349185900","103.952295293000","102.728908622400","104.724876129900","102.706834130700","106.364119203200","101.295664311500","100.275131046300","103.680936891500"
"1Q Jul 2019","103.654000000000","103.755305286300","103.754546911600","104.733770298700","102.728144516700","103.756124098100","102.735366031300","104.858177465600","104.444630879700","103.341855744300","105.932319822700","104.457021274700","107.130695737100","101.481721303700","100.476557297500","103.831071613200"
"2Q Jul 2019","103.720000000000","103.833505071700","103.907118132900","104.900079375200","102.866315992700","103.754025575900","102.880820480300","104.931321596200","104.293861674700","103.370204152800","105.966904833500","104.375494986500","107.259597240100","101.505591395400","100.329501267200","104.254444010300"
"1Q Ago 2019","103.642000000000","103.951482553200","104.063547749800","104.939418930600","103.145477073200","103.830486561900","102.989983555900","105.947264401100","104.144014317300","102.684715410400","104.444482057900","102.820363194600","105.763743796700","101.421079841900","100.097060996900","104.515683373500"
"2Q Ago 2019","103.697000000000","104.059288761400","104.228994994900","105.075360596500","103.341851477000","103.876058154800","103.070763181900","106.359806656600","104.080980540400","102.578406947600","104.284344411700","103.304010458100","105.080663637800","101.353424498800","99.960431224800","104.609240623600"
"1Q Sep 2019","103.877000000000","104.253803666900","104.452922277100","105.316188455400","103.548063912200","104.038816727700","103.184087924300","108.394544505100","103.896023499500","102.711727857100","104.302992292600","103.330141021800","105.093233381600","101.569088665500","100.240044571200","104.675437614400"
"2Q Sep 2019","104.007000000000","104.376822630800","104.640882492400","105.515315799900","103.724318966000","104.091719086800","103.299051007100","108.402090580600","103.902529783400","102.865883885200","104.374531755900","103.448299593600","105.126904430400","101.782569167100","100.469758597800","104.850975813700"
"1Q Oct 2019","104.420000000000","104.510930173700","104.769756150700","105.711108454800","103.783049468500","104.231477617400","103.390619006500","108.402090580600","104.114978857000","104.138272897400","104.302049483500","103.620931442600","104.855317468600","104.020669850500","103.570520277100","105.072795705500"
"2Q Oct 2019","104.587000000000","104.633125810900","104.860115599700","105.784065076100","103.891650213900","104.388046559400","103.499218232700","108.402090580600","104.347561788300","104.443995334900","104.602309682800","104.004523096100","105.087888041400","104.330314557100","103.759047292600","105.665526439500"
"1Q Nov 2019","105.299000000000","104.798292130700","104.975449552300","105.905655772500","104.000425972700","104.607016529700","103.566504804400","108.402090580600","104.749038483100","106.847136758000","106.148830975300","106.377492836400","105.963090355400","107.348569164400","108.006906622400","105.809849810000"
"2Q Nov 2019","105.393000000000","104.809024311000","104.904902917300","106.108749815000","103.643054645300","104.705504865600","103.671325584600","108.402090580600","104.862459604300","107.199416114100","106.608626954100","107.191072631200","106.135509921800","107.623644063300","108.413793809900","105.776842406800"
"1Q Dic 2019","105.763000000000","105.191006829100","105.169314137200","106.274024469200","104.011378833300","105.214428273400","103.827950219600","108.402090580600","105.795344177400","107.529405172300","106.928839872300","107.703853113400","106.299301395000","107.960653074100","108.854058125400","105.872514799400"
"2Q Dic 2019","106.105000000000","105.276581999400","105.263375601500","106.489879645000","103.977778561900","105.290840852800","103.886404539700","108.402090580600","105.903943212000","108.663771333200","109.609087292100","113.033621070400","106.827359618700","107.984968339100","108.828709748800","106.012907929400"
"1Q Ene 2020","106.388000000000","105.490662661000","105.807978716200","107.406081593300","104.132879201800","105.148058785600","104.039541066100","108.620369711400","105.418965144600","109.161048968500","110.325316079400","115.525880751100","106.100929461700","108.325023729200","108.788043735000","107.242816062500"
"2Q Ene 2020","106.506000000000","105.663534788700","106.016071375500","107.714600563800","104.235707007700","105.282903557300","104.207665606400","109.058336712400","105.460319757000","109.109864516100","110.175052698500","115.454352874500","105.886709716100","108.344984879300","108.704147097900","107.505522001400"
"1Q Feb 2020","106.636000000000","105.891939109500","106.272397673300","107.964890971200","104.498360005200","105.481160719100","104.362934380600","109.297581251400","105.688709470600","108.935936252000","110.327058986900","114.980420257500","106.547162318000","107.937012803500","108.046750826500","107.680524253700"
"2Q Feb 2020","107.141000000000","106.030921594300","106.388138297000","108.101043333500","104.592705452100","105.645237275300","104.487304794400","109.398227152000","105.901841227400","110.572379156600","114.017994649000","122.643395737500","107.011634526500","108.098186173300","108.203498729900","107.852041180100"
"1Q Mar 2020","107.254000000000","106.196016339700","106.593327961900","108.349396063000","104.752652454900","105.767041822800","104.651027662700","109.398227152000","106.011410947500","110.523409777600","113.921610143200","121.662074318800","107.634078818700","108.083264172600","108.115280504100","108.008433022700"
"2Q Mar 2020","106.422000000000","106.348890632300","106.818753147800","108.679436301800","104.868422232000","105.841583434700","104.791193968500","109.398227152000","106.042461620000","106.649546657800","113.338653560900","117.772604952600","109.736982183800","101.846299922900","99.108876453200","108.244426632800"
"1Q Abr 2020","105.655000000000","106.562215049100","107.246054310500","109.475606152300","104.909082604200","105.823878689300","104.947604468000","109.398227152000","105.864216959800","102.852273013200","112.452287736200","113.561162394400","111.551555688300","95.958790812700","90.696877998800","108.257357436400"
"2Q Abr 2020","105.854000000000","106.745639021600","107.519181756100","109.932958669700","104.989109009200","105.910450463500","104.997652690000","109.398227152000","106.001826126400","103.100014934600","113.008838192700","116.009855972500","110.571129953500","95.984786601100","90.732142682700","108.261689215500"
"1Q May 2020","106.167000000000","107.004488937100","107.901665648400","110.809021904800","104.854232893500","106.035813658400","105.036268472600","109.398227152000","106.231592759400","103.577519604700","115.755799540500","124.616381421400","108.558403510400","94.832662602600","88.881287492600","108.742696060700"
"2Q May 2020","106.158000000000","106.940291183400","107.861107128100","111.169265403800","104.393561702300","105.946092793500","105.079203870300","109.398227152000","106.003585401700","103.740984270000","112.733400250100","118.444912431800","108.093974120400","97.283800475300","92.738673793100","107.907036794700"
"1Q Jun 2020","106.495000000000","107.255694937400","108.323167922200","111.207168545900","105.300216074900","106.103151990100","105.099858597500","109.398227152000","106.316416821500","104.142473820900","111.694424438900","115.654428677900","108.477737411800","98.719644933000","94.762299028500","107.969072656500"
"2Q Jun 2020","106.991000000000","107.476097602600","108.742300020400","111.590097080800","105.757296024900","106.108987907900","105.164273571300","109.401931958900","106.269935581100","105.489762783000","112.030227511900","114.049792141600","110.389747615200","100.793251528200","97.710332533100","107.998898219600"
"1Q Jul 2020","107.371000000000","107.741836662200","109.138991973200","111.946030613800","106.196710139500","106.233338065200","105.229710214600","109.409945636400","106.471727055000","106.222819283800","111.734500062100","112.848714786900","110.829430311100","102.265046880600","99.752454879900","108.137679364700"
"2Q Jul 2020","107.517000000000","107.840106805600","109.308574575500","112.133409301400","106.347639240500","106.254612656900","105.273642050700","109.428064458700","106.473254909300","106.519229809300","111.916385447400","113.591272440900","110.555885069400","102.643694469300","100.225823153200","108.294938136700"
"1Q Ago 2020","107.777000000000","108.034618348800","109.594725654700","112.304581403200","106.754308987300","106.350181648400","105.347550988600","109.396596315500","106.614952189000","106.981734598500","112.754948042600","116.136960965600","110.007759797700","102.836163444100","100.220596398100","108.949477501600"
"2Q Ago 2020","107.956000000000","108.230289393900","109.870051425200","112.489973554400","107.123901381100","106.459850056100","105.413586436300","109.522463389600","106.760527791700","107.109991667600","112.866630544400","117.030585542100","109.484275573400","102.976322212200","100.368285592200","109.072035551100"
"1Q Sep 2020","108.132000000000","108.408975185500","110.047007362700","112.667487290300","107.300272645400","106.640403558800","105.469042171100","110.741478146200","106.836167948000","107.275077079900","113.055654851300","117.121176960100","109.753256309100","103.124217823300","100.441238136200","109.395094137500"
"2Q Sep 2020","108.097000000000","108.538473403000","110.337651244100","112.896205575200","107.655825700200","106.595913955500","105.547044864000","110.741478146200","106.672024258500","106.732387162300","112.652368234600","116.045362384800","109.896260006600","102.481426582800","99.478795074000","109.499418891800"
"1Q Oct 2020","108.686000000000","108.695478096800","110.474925429500","113.086611227800","107.737408542900","106.774221538200","105.593558277000","110.691993251700","107.016772422700","108.657977994200","113.663374233900","119.263831115800","109.114157639400","105.063753310000","103.176522098300","109.474742167700"
"2Q Oct 2020","108.862000000000","108.771417523500","110.555087492800","113.056908953300","107.932728210700","106.845601814200","105.678453740400","110.691993251700","107.090935757400","109.143718169400","115.320680084300","122.080104738600","109.830041114300","104.708227366200","102.681476217500","109.445313462800"
"1Q Nov 2020","108.910000000000","108.655288243000","110.228762162100","113.128905301700","107.188890052100","106.956419706000","105.741024013900","110.691993251700","107.268431585100","109.696268283400","114.237916153200","118.070287340700","111.124904666900","106.435047373300","105.131983672900","109.480672852400"
"2Q Nov 2020","108.801000000000","108.628374404200","110.124419133800","113.287737012900","106.808692518800","107.013105609300","105.833297768100","110.691993251700","107.304940158300","109.335672934600","113.837192965700","115.780810748700","112.258404224400","106.103266620100","104.683118814500","109.422550504300"
"1Q Dic 2020","109.168000000000","109.194891286600","110.977134537200","113.545082127100","108.285463167000","107.270615995400","105.908217469700","110.691993251700","107.780871774000","109.083504973100","112.606529049900","111.098901673300","113.831165472400","106.553727210600","105.330919284700","109.411772426700"
"2Q Dic 2020","109.374000000000","109.278530316800","111.072971475700","113.696257500800","108.323295463100","107.341085031300","105.970395313000","110.691993251700","107.873574513900","109.669671177100","112.502303823400","109.861144722200","114.647701076600","107.635642762500","106.845912310000","109.481464411100"
